Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
671,0.5,1,25,"[0.0, 20.963221107806447, 47.83262608311594, 73.58150528331655, 99.88852149218874, 126.76821646702996, 154.29391848322666, 182.1487814456703, 209.01201550588877, 234.69667224667484, 260.16451648077947, 284.45171228194465, 309.75837725522945, 336.88002767183775, 367.7196721319246, 401.69836602274637, 438.31519201175655, 474.3450888996243, 508.2969451715107, 540.577615529296, 570.8316493980849, 599.7651883857868, 627.2305954249857, 654.2125260348791, 680.3029350963454, 705.5305149828769, 730.7359338515241, 755.4413862608085, 780.2171123103799, 804.5172696662403, 828.8159662117537, 853.514397919603, 878.3651657514922, 903.0301248038318, 928.0038660080966, 952.5661990524256, 976.9193529972995, 1000.9724084366073, 1024.2709088585557, 1047.5072755378114, 1069.880684578382, 1091.86912833334, 1113.586351526036, 1134.7201580924202, 1155.918808256484, 1176.7658233565992, 1197.193584468295, 1217.7950849800081, 1238.2457968526555, 1255.7369104901818]","[4.1766968, 4.1744127, 4.1728377, 4.1713805, 4.1699233, 4.1688995, 4.1676002, 4.1667337, 4.16571, 4.1647649, 4.1639771, 4.1631503, 4.1622047, 4.1614962, 4.1606693, 4.1601176, 4.1593304, 4.1587, 4.1579127, 4.1573219, 4.1566525, 4.1560616, 4.1554317, 4.15488, 4.1543288, 4.153856299999999, 4.1532655, 4.1525965, 4.152163, 4.1517692, 4.1511784, 4.150588, 4.1502333, 4.1496034, 4.1492095, 4.1486583, 4.148304, 4.1479101, 4.1474376, 4.1470828, 4.1465712, 4.1462169, 4.1457443, 4.1454682, 4.1450748, 4.1445627, 4.1440506, 4.1438537, 4.1433811, 4.1430268, 4.1425543, 4.1421604, 4.1420426, 4.1414123, 4.1412153, 4.1407824, 4.1404276, 4.140152, 4.1397977, 4.1395221, 4.1392856, 4.138695200000001, 4.138695200000001, 4.1382227, 4.1378288, 4.1377106, 4.1371984, 4.137002, 4.1365685, 4.136529, 4.1360564, 4.1357808, 4.1354661, 4.135269200000001, 4.1349144, 4.1347179, 4.134481399999999, 4.1340485000000005, 4.1339302, 4.133615, 4.1333394, 4.1329851, 4.1328669, 4.1325517, 4.1323156, 4.1321187, 4.1318822, 4.1314492, 4.1314888, 4.1311736, 4.1308193, 4.1306615, 4.1304646, 4.1302676, 4.129756, 4.1297951, 4.129480399999999, 4.1294012, 4.1290865, 4.12885, 4.1286926, 4.1282988, 4.1281018, 4.1278658, 4.1277475, 4.1275506, 4.1273932, 4.1270781, 4.1269994, 4.126684200000001, 4.1266446000000006, 4.126369, 4.1260934, 4.125936, 4.125778700000001, 4.125581700000001, 4.1252666, 4.125345200000001, 4.125030000000001]",1836.597980194228
672,0.5,1,25,"[0.0, 20.33312627525723, 46.886898501740575, 72.6422253180383, 99.18128848430234, 126.25530846579667, 153.84611180253248, 181.3159166829311, 208.192326384847, 233.9132049169991, 258.9851929550309, 283.8176426398586, 308.90994686843464, 336.8653694213208, 367.56130233236627, 402.3656527865736, 438.67348973166224, 474.7429579292009, 508.5991228717089, 540.543758036263, 569.991195511223, 598.575714128366, 626.1965526655629, 652.8179156729499, 679.2075689333468, 704.5090614382833, 729.786568949288, 754.4513026933431, 778.8180529547392, 802.9691440959178, 827.4694590262106, 851.7781214168045, 876.9279093760055, 901.7098669220044, 926.8576519421159, 951.9605839757834, 976.2142811676339, 1000.5792309537691, 1023.9369921742795, 1047.0453066974792, 1070.0095233980508, 1091.90603226953, 1113.8574329669243, 1134.5255179415258, 1155.2674170027212, 1175.5897618052218, 1195.8980610168478, 1216.2589061388628, 1236.5730443617801, 1255.6484804312472]","[4.1766968, 4.1746492, 4.1729164, 4.1716166, 4.1702781, 4.1690178, 4.1678758, 4.166852, 4.1658673, 4.1649222, 4.1642919, 4.1631503, 4.1625199, 4.1617718, 4.1609449, 4.1601572, 4.1595664, 4.1587396, 4.158148799999999, 4.157479299999999, 4.1569676, 4.156376799999999, 4.1558256, 4.1551166, 4.1547227, 4.154131899999999, 4.1534233, 4.1529112, 4.15236, 4.1519661, 4.1515722, 4.1509027000000005, 4.1505089, 4.1500363, 4.149524700000001, 4.1490912, 4.1486979, 4.1481857, 4.1478314, 4.1473193, 4.1469254, 4.1464529, 4.146058999999999, 4.1456652, 4.145310899999999, 4.1448779, 4.144405399999999, 4.1439719, 4.1436572, 4.1433811, 4.1429086, 4.1425543, 4.1422391, 4.1419635, 4.1415696, 4.141058, 4.1409006, 4.1404672, 4.1403885, 4.1398764, 4.1396403, 4.1392465, 4.13901, 4.138577, 4.1383405, 4.1379471, 4.1376319, 4.1373954, 4.1371198, 4.1368051, 4.1365685, 4.1362534, 4.1358991000000005, 4.135663, 4.135505200000001, 4.1351113, 4.1349144, 4.1345997, 4.1343632, 4.1340876, 4.133575899999999, 4.1334577, 4.133182, 4.1330242, 4.1327486, 4.132473, 4.1321974, 4.13204, 4.1317644, 4.131685299999999, 4.1312919, 4.131133999999999, 4.1308193, 4.1305432, 4.1303468, 4.1299529, 4.1297951, 4.1296377, 4.129480399999999, 4.1292834, 4.1290469, 4.1289682, 4.1285744, 4.1283383, 4.1281414, 4.1280231, 4.1277475, 4.1275506, 4.1273141, 4.1271963, 4.1270385, 4.126684200000001, 4.1265659, 4.1264482000000005, 4.1262512000000005, 4.1258965, 4.1257391000000005, 4.1253848, 4.1253061]",1836.8784960319
673,0.5,1,25,"[0.0, 20.334858760658506, 47.10145531585238, 73.14618267955854, 99.24193534864571, 125.67565878125725, 153.34960238211113, 181.1723952993088, 208.3017409011572, 234.10429198975498, 259.35365400198975, 284.37670107729804, 309.7589029906565, 337.1081186894466, 367.742911071856, 401.43296572751353, 437.0222750707178, 473.04335674345634, 506.3082714131556, 538.6446084678041, 568.8959023138641, 598.2533120237656, 625.779596791068, 652.4628470029072, 678.6761769607972, 704.3347616771462, 729.0708774644747, 754.0732631853525, 778.2407449533006, 802.8489602314032, 827.4772642015333, 852.070341319027, 876.8412321448722, 901.8688065860233, 926.8937353143313, 951.6908010871443, 975.6524302895805, 999.7479950661623, 1022.9739643723149, 1045.771973474901, 1068.1847886605149, 1090.3320364945146, 1111.8376348785182, 1133.109683624792, 1154.062953077033, 1175.3000836238027, 1195.9840064930663, 1216.3383454332975, 1236.901661064213, 1255.94675423828]","[4.1772089, 4.1750822, 4.173389, 4.17205, 4.1706715, 4.1695294, 4.168426999999999, 4.167442299999999, 4.1665759, 4.1655917, 4.1647649, 4.163937600000001, 4.1630712, 4.1624808, 4.1615353, 4.1610627, 4.1601968000000005, 4.1596451, 4.1588182, 4.158267, 4.157558, 4.1569676, 4.1563373, 4.1557074, 4.1551952000000005, 4.1547227, 4.1541715, 4.153738, 4.153069, 4.1527538, 4.1522026, 4.1516118, 4.1511784, 4.1506667, 4.1504698, 4.149760700000001, 4.1494064, 4.1489735, 4.1484218, 4.148107100000001, 4.147634500000001, 4.147162000000001, 4.1468468000000005, 4.1462955, 4.146058999999999, 4.1455474, 4.1452718, 4.1448383, 4.1444445, 4.144129799999999, 4.1436176, 4.1433811, 4.1429877, 4.1426725, 4.142436, 4.1420426, 4.1415696, 4.1413732, 4.1409006, 4.1407428, 4.1403098, 4.1400733, 4.1396008, 4.1394825, 4.1391282, 4.1387739, 4.1384587, 4.1381044000000005, 4.1379075, 4.1375532, 4.137238, 4.1369228, 4.1366868, 4.1364899, 4.136096, 4.1358204, 4.1356235, 4.1353874, 4.135032700000001, 4.1348753, 4.134481399999999, 4.1342845, 4.1340089, 4.133812, 4.1336546, 4.1332607, 4.1331425, 4.1327882, 4.132473, 4.1323547, 4.1320791, 4.1318822, 4.1315279, 4.1314096, 4.1312523, 4.1309371, 4.1307402, 4.1305041, 4.1303468, 4.1300707, 4.129992, 4.129756, 4.1293621, 4.1291652, 4.1289287, 4.1288896, 4.1285744, 4.1283383, 4.1281805, 4.1280231, 4.1279445, 4.1277866, 4.1274323, 4.1271567000000005, 4.1269598, 4.1268415, 4.1265659, 4.1264873, 4.1261721]",1838.147483856065
674,0.5,1,25,"[0.0, 21.060375079744404, 47.75480681433575, 73.7818924325801, 99.81308530781882, 126.82930392064102, 154.179758836883, 182.07449635975368, 209.08485577628468, 234.74430283872996, 259.9220612865248, 284.3849966972947, 309.7771865884371, 337.011400223156, 367.6112922196959, 401.5097306423095, 437.2396763570847, 472.87640447453987, 506.7534172498855, 539.1596195048122, 569.8163009853016, 599.2151150777992, 626.5768201342526, 653.1538546289746, 678.8067859118461, 704.5278310819144, 729.568840966295, 754.5803346201744, 778.8162612290699, 803.2845037317048, 827.8035391156103, 852.2891297525815, 877.1351195473184, 901.9594735832464, 926.7677412477993, 951.5464097705675, 975.6875538334785, 999.7066847758364, 1022.8668945684109, 1045.9569792758464, 1068.3966249210375, 1090.6055021454863, 1112.1929563366225, 1133.7117249293665, 1155.0048980427432, 1175.9561119491766, 1196.5934544446045, 1217.0699132649108, 1237.6064311460893, 1256.0841771778703]","[4.1773663, 4.1752791, 4.1737041, 4.172246899999999, 4.1708684, 4.1698055, 4.1687026, 4.1676788, 4.1667337, 4.1657887, 4.1649613, 4.1641741, 4.1633863, 4.162598600000001, 4.1618114, 4.1611419000000005, 4.160472400000001, 4.1597633, 4.1590152, 4.1585031, 4.1578732, 4.157361, 4.1567311, 4.1560616, 4.1556287, 4.1549983, 4.1544075, 4.153935, 4.1533837, 4.1529899, 4.15236, 4.1520448, 4.1514149, 4.1508241, 4.1503124, 4.1501546000000005, 4.1497216, 4.1493278, 4.1488156, 4.1482644, 4.1479101, 4.1474767, 4.1470437, 4.1466894, 4.1462955, 4.145823, 4.1457047, 4.1451926, 4.1448383, 4.144365799999999, 4.1439719, 4.143735899999999, 4.1432633, 4.1429086, 4.142436, 4.1422391, 4.1418457, 4.1416488, 4.1414123, 4.140861, 4.1406245, 4.1404276, 4.1400733, 4.1396403, 4.1394434, 4.13901, 4.1386557, 4.1385374, 4.1381044000000005, 4.1379075, 4.137671, 4.1373563, 4.1369624, 4.1368442000000005, 4.1364899, 4.136174700000001, 4.1359386, 4.1357021000000005, 4.1354265, 4.135229600000001, 4.134757, 4.1347179, 4.1342845, 4.1341271, 4.133812, 4.1337333, 4.1332998, 4.133182, 4.1327882, 4.1325912, 4.1325517, 4.1321578, 4.1320791, 4.1317644, 4.1314096, 4.1314096, 4.131133999999999, 4.1307011, 4.1305828, 4.1303468, 4.130188899999999, 4.1299133, 4.1297164, 4.129440799999999, 4.1293225, 4.129204799999999, 4.1288896, 4.128653, 4.1284561, 4.1283774, 4.1281805, 4.1279445, 4.127708, 4.1274719, 4.127275, 4.1271963, 4.1270781, 4.1267238, 4.1266055]",1838.310985149061
675,0.5,1,25,"[0.0, 20.533233132786762, 47.484064667430204, 73.23216773402461, 99.68707714492061, 126.41984488913133, 154.13876207594447, 181.95550349085786, 208.93137836884463, 234.8368203825967, 259.80405240515665, 284.51747549954086, 309.37024897507547, 337.04986842915025, 367.45228956451217, 401.0567019143584, 436.9551757265515, 472.67620717296063, 506.8365085009186, 538.7029689661713, 568.9700526388701, 598.1029882472538, 626.0081423571932, 652.6198556145106, 678.7944985165655, 704.4711350039223, 729.2193480942142, 753.8421615492955, 778.3948677370669, 803.1659791210789, 827.6720946675844, 852.5568580307599, 877.5233403254821, 902.2858351311885, 926.9556824027803, 951.5195800743437, 975.9475979549724, 999.5801184729863, 1023.0296452552535, 1045.862923263136, 1068.5948135145459, 1090.6320466549969, 1112.3385783154506, 1133.767639003485, 1154.7008099479128, 1175.6960347346514, 1196.0576100479525, 1216.286417049361, 1236.7753041050494, 1256.074230189618]","[4.1769333, 4.174688300000001, 4.1731133, 4.1715379, 4.1702781, 4.1692147, 4.1679149, 4.1670094, 4.1660643, 4.1651192, 4.1642528, 4.1634259, 4.162598600000001, 4.1618114, 4.1610627, 4.1604328, 4.159724199999999, 4.158936499999999, 4.1583061, 4.1577945, 4.1572037, 4.1564555, 4.1559434, 4.1553135, 4.1546836, 4.1541715, 4.1535416, 4.153186799999999, 4.1526752, 4.1520844, 4.1515331, 4.1510606, 4.1506271, 4.1501155, 4.149682, 4.1490912, 4.1488156, 4.148382700000001, 4.1479101, 4.1474767, 4.1470437, 4.1466103, 4.1461377, 4.1457047, 4.145429099999999, 4.145113899999999, 4.1445231, 4.1442871, 4.1439719, 4.1435781, 4.1430664, 4.1428695, 4.1423573, 4.1420031, 4.1417665, 4.1413336, 4.1407824, 4.1407428, 4.1403885, 4.1400733, 4.139719, 4.139364700000001, 4.1391678, 4.1386166, 4.1385374, 4.1381440000000005, 4.1378288, 4.1375136, 4.1372776, 4.137002, 4.1366868, 4.1365685, 4.1361356, 4.13586, 4.1354661, 4.1353874, 4.1351509, 4.1347966, 4.1345997, 4.1342845, 4.1339693, 4.133812, 4.1333394, 4.1331425, 4.1329851, 4.1326699, 4.132473, 4.1321578, 4.1319218, 4.1318035, 4.1314492, 4.1312127, 4.131055399999999, 4.1307402, 4.1305041, 4.1304646, 4.1300316, 4.129992, 4.1296377, 4.1294012, 4.129204799999999, 4.1289682, 4.1286926, 4.1284561, 4.1283774, 4.1281414, 4.1278658, 4.127708, 4.1275506, 4.1273537000000005, 4.1270781, 4.1269598, 4.1267629, 4.1265268, 4.126369, 4.1260934, 4.125975100000001, 4.125778700000001, 4.125581700000001]",1835.3006850229208
676,0.5,1,25,"[0.0, 23.479169252680407, 50.094006904542255, 76.04955389092865, 102.23996002000862, 128.76601813818536, 156.1086593957703, 184.2153417200455, 211.02065855523176, 237.0068564406127, 262.0259450202314, 286.563264833525, 312.002623985984, 339.09690648491335, 369.1408485036042, 402.85875876513416, 438.65844722021296, 474.2311478116155, 508.53546013194676, 540.9236660020692, 571.1396490898023, 599.7754377020121, 628.1934488100887, 654.5627345291944, 680.6297185588164, 706.2322408690011, 731.1599409213297, 755.7664777677401, 780.4416553717813, 804.7455372082306, 829.4368622228876, 854.0431149656611, 878.5692658240803, 903.5053662151856, 928.5464837159936, 953.1363790134296, 977.3443166028162, 1001.4392630719628, 1025.1705127357084, 1047.9125568074708, 1070.1212375568828, 1092.3390565712687, 1114.1355716154994, 1135.331109553573, 1156.4228185563295, 1177.1997179365467, 1197.85782734902, 1217.995419799278, 1238.4527810949085, 1255.9351905956364]","[4.176815, 4.1748066, 4.1729164, 4.1716166, 4.1702385, 4.1688995, 4.1680727, 4.1669307, 4.1660247, 4.1651583, 4.1642919, 4.1635046, 4.162638200000001, 4.1618114, 4.1610236, 4.1605115, 4.159606, 4.158896899999999, 4.158267, 4.1575189, 4.157125, 4.1565342, 4.155786, 4.1551952000000005, 4.1547227, 4.154211, 4.153620200000001, 4.1531081, 4.1525965, 4.1521235, 4.1516118, 4.151021, 4.1505089, 4.1500363, 4.1496429, 4.149288200000001, 4.1486187, 4.1482644, 4.1479101, 4.1474767, 4.146965, 4.1466894, 4.1461377, 4.1459017, 4.1452718, 4.144917, 4.1445231, 4.1440902, 4.1438537, 4.1434994, 4.1429086, 4.142790799999999, 4.1423573, 4.1419635, 4.1416488, 4.1413732, 4.1411366, 4.1407037, 4.1402311, 4.1400733, 4.139719, 4.139364700000001, 4.13901, 4.1386557, 4.138419600000001, 4.1381831, 4.1377892, 4.1375136, 4.1371198, 4.1368051, 4.1365685, 4.1362534, 4.1362143, 4.1357021000000005, 4.135505200000001, 4.1351509, 4.1349144, 4.1347179, 4.1343632, 4.1341271, 4.1338515, 4.133536299999999, 4.1333394, 4.1331425, 4.1328273, 4.1326303, 4.1323943, 4.132237, 4.1318822, 4.1316462, 4.1314096, 4.131133999999999, 4.1309767, 4.1306615, 4.1305041, 4.130188899999999, 4.1300316, 4.1297951, 4.129756, 4.1293225, 4.129204799999999, 4.1288109, 4.1286926, 4.128535299999999, 4.1282201, 4.1279836, 4.1278658, 4.1276689, 4.127511, 4.127275, 4.1271172, 4.126684200000001, 4.126684200000001, 4.1264482000000005, 4.1264482000000005, 4.1260543, 4.1258965, 4.1257391000000005, 4.1254635]",1834.7358767125104
677,0.5,1,25,"[0.0, 22.05889156925369, 48.83195363741518, 74.41766222766526, 100.49535856543719, 127.39953795781776, 154.89668514367833, 182.6620563369334, 209.81725018611587, 235.79815978776543, 260.8798885846282, 285.40617593931506, 310.74390009148254, 337.5556630785228, 368.05738078508784, 401.9069975292794, 437.33284715302756, 473.01510868701297, 506.90869816801313, 538.7817630645111, 569.1168871569168, 598.3097794114217, 625.8998402679647, 652.8890482907254, 679.1681351448531, 704.764317884029, 729.5991301780473, 754.2698924562119, 778.4853728164692, 802.8847395533087, 827.537563080768, 852.1259334326351, 876.7746197858755, 901.9685275885579, 926.6945782699745, 951.5938351587183, 975.6148473351602, 999.9063789371576, 1023.5598774658522, 1046.53824687057, 1068.943849938992, 1091.3878924417133, 1113.226664428971, 1134.4525759274582, 1155.929108307145, 1176.7746177381675, 1197.0533131285722, 1217.9912085231983, 1238.316108222797, 1255.8144252973768]","[4.1764998, 4.1742945, 4.1726012, 4.1709867, 4.1698446, 4.1687026, 4.1674032, 4.1664581, 4.1654735, 4.1645679, 4.1638589, 4.1627955000000005, 4.1622443, 4.1612597, 4.1605115, 4.159842, 4.1590939, 4.1584244, 4.1577945, 4.1570067, 4.1566129, 4.155983, 4.1553531, 4.154644, 4.1542501000000005, 4.1536989, 4.1531081, 4.1526356, 4.1520057, 4.1514935, 4.1509423, 4.1503911, 4.149957700000001, 4.1495638, 4.1490521000000005, 4.148579600000001, 4.148067500000001, 4.147634500000001, 4.1472797, 4.146886299999999, 4.1463742, 4.1459017, 4.145586499999999, 4.145113899999999, 4.1448779, 4.1441689, 4.1440115, 4.143460299999999, 4.1431055, 4.1427116, 4.1423573, 4.1420031, 4.1416092, 4.1412549, 4.1410184, 4.1406245, 4.1403489, 4.1400342000000006, 4.139719, 4.1392069, 4.138931299999999, 4.138695200000001, 4.1383014, 4.1379471, 4.1377106, 4.1373954, 4.137002, 4.1366868, 4.1364503, 4.1362534, 4.1358991000000005, 4.135505200000001, 4.1353083, 4.135229600000001, 4.1346388, 4.1345997, 4.1342058, 4.1339693, 4.133575899999999, 4.1332211, 4.1331034, 4.1328669, 4.1326699, 4.1322761, 4.13204, 4.1318822, 4.1316066, 4.131330999999999, 4.1311736, 4.130898, 4.1308193, 4.1303072, 4.130110299999999, 4.1299133, 4.1295195, 4.129480399999999, 4.1292439, 4.1290865, 4.128653, 4.1284957, 4.1283774, 4.1281414, 4.1278658, 4.127708, 4.1274323, 4.127275, 4.1271567000000005, 4.1268024, 4.1267238, 4.1263299, 4.126133, 4.1260934, 4.1258965, 4.1256208, 4.1254635, 4.1251879, 4.1249909, 4.1247940000000005, 4.1246758]",1832.601157747261
678,0.5,1,25,"[0.0, 21.3675737562792, 48.0218822074965, 73.63778058177417, 99.7154704262961, 126.20996965637963, 153.2190012755565, 180.54395335911616, 207.36868719095693, 233.12005950068922, 258.0666903101676, 282.8852342988031, 308.08136051615963, 334.6228983516145, 364.95158785485205, 398.07348107218263, 434.4153343523402, 470.1089389535814, 504.48915926573113, 537.1872464397217, 567.5985857154034, 596.7937848469945, 624.6462655958447, 651.6754612448349, 677.8149248539892, 703.5508606368081, 728.5268777477364, 753.0811464599349, 777.4780698551242, 802.3277987453034, 826.4040959240048, 850.7393628042298, 874.9847593803264, 899.6270624511934, 924.0500767523753, 948.620686037142, 972.9949050534016, 996.7436522555048, 1020.3455564203899, 1043.148365803302, 1065.93425864507, 1088.4276374891815, 1110.0711769353063, 1131.624894543307, 1153.1880122910184, 1173.991636761812, 1194.6900099294785, 1215.6400060594774, 1236.2126191557386, 1255.7667856503642]","[4.176815, 4.174531, 4.172798200000001, 4.1714592, 4.1701989, 4.169056899999999, 4.1678362, 4.1667728, 4.1657887, 4.1648436, 4.1641741, 4.163268100000001, 4.1624808, 4.1617322, 4.1611023000000005, 4.1602755, 4.1596451, 4.158936499999999, 4.158148799999999, 4.1576762, 4.157046299999999, 4.1564159, 4.1558256, 4.1553135, 4.154644, 4.154131899999999, 4.1535416, 4.1529899, 4.1523995000000005, 4.1519661, 4.1515722, 4.1510997000000005, 4.150588, 4.1501942000000005, 4.149760700000001, 4.149288200000001, 4.1486187, 4.1482644, 4.1479101, 4.1475163, 4.1469254, 4.1466103, 4.1461377, 4.1458621, 4.1453505, 4.1449566, 4.1446023, 4.1442084, 4.1439719, 4.1434994, 4.1431055, 4.1427512, 4.142436, 4.1422, 4.1418061, 4.1413336, 4.141058, 4.1407037, 4.1405067, 4.1400733, 4.139719, 4.1394434, 4.1391282, 4.1388526, 4.1383801, 4.1382618, 4.1378679, 4.137671, 4.1371593, 4.1371593, 4.1366868, 4.1363325, 4.1359386, 4.1358204, 4.1356235, 4.135269200000001, 4.1349936000000005, 4.1348357, 4.1345997, 4.1341662, 4.133812, 4.1336937, 4.1334181, 4.1330638, 4.1329851, 4.1326303, 4.1323943, 4.1323156, 4.1320004, 4.1317644, 4.1314096, 4.1310949, 4.1309767, 4.1307011, 4.1305432, 4.130110299999999, 4.1300316, 4.1298738, 4.129559, 4.129440799999999, 4.1291652, 4.1289287, 4.1286926, 4.1284957, 4.1282988, 4.1281414, 4.1280627, 4.1276293, 4.127511, 4.127275, 4.1272354, 4.1267629, 4.126684200000001, 4.1264873, 4.1262512000000005, 4.1260543, 4.1258178, 4.1256208, 4.125581700000001]",1833.301682903104
679,0.5,1,25,"[0.0, 21.939717273495006, 48.81611912333946, 74.62022034351878, 100.60453071855667, 127.40261880824474, 154.5302755252769, 182.3164333055058, 209.17094435539113, 235.3163463698621, 260.6625376406042, 284.7238726239583, 310.0796520985881, 337.44284593418195, 367.17810040519225, 400.8614122791565, 436.6560110503806, 472.413294378954, 506.52178029500317, 538.9517271703194, 568.9890676360918, 598.3085278991927, 626.1889598994768, 652.5754061034104, 678.8771161776099, 703.7200577449481, 728.9678663745854, 753.7728452428807, 778.2177811998476, 802.6773824739237, 827.1380371364936, 851.4082373021902, 876.3516286083295, 901.3278769516534, 926.0750272099812, 951.1038202799795, 974.8280787775376, 998.7634298207544, 1022.163125108268, 1045.177935200889, 1067.926637907808, 1089.8244221989821, 1111.7513382597213, 1133.1205092026617, 1154.4062442693833, 1175.3611525223703, 1196.090255109367, 1216.624211831041, 1236.8035950306094, 1256.1088153774683]","[4.1767364, 4.1745701, 4.1729555, 4.1714592, 4.170001999999999, 4.1689391, 4.1677971, 4.1669307, 4.1658673, 4.1649613, 4.1641741, 4.163268100000001, 4.1622839, 4.1616144, 4.1608267, 4.1601176, 4.1593695, 4.1588182, 4.1580701, 4.1574402, 4.1568098, 4.156219, 4.1559043, 4.1551166, 4.1544075, 4.1539745, 4.1533051, 4.1529112, 4.1523995000000005, 4.1518478, 4.1512575, 4.1507454, 4.1503911, 4.1498394, 4.1494064, 4.1489339, 4.148382700000001, 4.148107100000001, 4.1475558, 4.1472011, 4.1466498, 4.1463742, 4.1460199, 4.145586499999999, 4.1451926, 4.1447201, 4.1442871, 4.1438537, 4.143539, 4.1431451, 4.1427512, 4.1424756, 4.1420817, 4.1416879, 4.1412153, 4.1411366, 4.1406641, 4.1406245, 4.1399946000000005, 4.1396794, 4.1394038, 4.1391678, 4.1387343, 4.1383801, 4.1381440000000005, 4.1379471, 4.1375136, 4.137238, 4.137002, 4.1366081, 4.1363325, 4.1360173, 4.1357808, 4.135505200000001, 4.135269200000001, 4.135032700000001, 4.1345997, 4.1344028, 4.1342058, 4.133812, 4.1334968, 4.1332607, 4.1330242, 4.1327882, 4.1325912, 4.132473, 4.132237, 4.1319613, 4.1317248, 4.1314096, 4.131015799999999, 4.131015799999999, 4.1306224, 4.1305432, 4.130110299999999, 4.1299133, 4.1297164, 4.129480399999999, 4.1292834, 4.1290078, 4.1288109, 4.1285744, 4.1283383, 4.1282988, 4.1279445, 4.1278262, 4.1275506, 4.1273537000000005, 4.1271567000000005, 4.1268811, 4.1267238, 4.1265659, 4.1262903, 4.1260934, 4.125936, 4.125778700000001, 4.1256208, 4.125345200000001, 4.125227]",1832.3933319037549
680,0.5,1,25,"[0.0, 21.720321687802596, 48.35590971334412, 74.24119897322308, 100.25054021101971, 126.76871652795384, 154.43009795434247, 182.47477950779583, 209.61343467388568, 235.67160168070225, 260.5551145595008, 285.17802973383607, 310.0492600581614, 337.00620824822863, 367.3428476617397, 400.82571011966036, 436.44157853304466, 472.2876192720021, 505.7991037415509, 537.9616012350839, 568.1618485435131, 596.9348696116184, 624.7853229087476, 651.5248294442146, 677.6173408698824, 703.1887321887094, 728.5447921152484, 753.3938068874277, 777.9591840181697, 802.4559492405332, 827.162663050077, 851.7528464826529, 876.7471499735846, 901.7905347660004, 926.6350912201516, 951.0214940963928, 975.5052340608034, 998.9310779370336, 1022.1504008754226, 1044.914724768693, 1067.3534202809021, 1089.4124209489942, 1111.0185757325946, 1132.3321027635327, 1153.3916703306875, 1173.9965979576912, 1194.641043594678, 1215.2039003390141, 1235.807197985147, 1252.67759907864]","[4.1768541, 4.1746097, 4.1728377, 4.1714201, 4.1701202, 4.16886, 4.1679149, 4.166852, 4.1658673, 4.1649222, 4.1640954, 4.1631894, 4.1625199, 4.161653500000001, 4.1610627, 4.1602359, 4.1595273, 4.1588182, 4.1581097, 4.1575189, 4.1569281, 4.1563373, 4.1557074, 4.1550379, 4.1545258, 4.1540532, 4.1535416, 4.1530294, 4.1524386, 4.151927, 4.1513753, 4.1509027000000005, 4.1506271, 4.1500363, 4.149485100000001, 4.1490912, 4.1486979, 4.148304, 4.1478314, 4.1473193, 4.146886299999999, 4.1464925, 4.1461773, 4.1457443, 4.1453505, 4.1448383, 4.1444445, 4.1440115, 4.143735899999999, 4.1434207, 4.1429086, 4.142633, 4.1422, 4.1419635, 4.1416879, 4.1411366, 4.1409006, 4.1406641, 4.140152, 4.1399550000000005, 4.1397586, 4.1391678, 4.138931299999999, 4.1386557, 4.1383801, 4.1380258, 4.1375923, 4.1375532, 4.1370411, 4.1368442000000005, 4.1364899, 4.1361356, 4.1357417000000005, 4.1355448, 4.1354265, 4.1351113, 4.1348357, 4.1345997, 4.134324100000001, 4.1339302, 4.133812, 4.1334577, 4.1332211, 4.1331425, 4.1327095, 4.1325126, 4.132237, 4.1319613, 4.1317644, 4.1316462, 4.1312523, 4.131055399999999, 4.1307011, 4.1305828, 4.1303468, 4.1299529, 4.129756, 4.1296773, 4.129440799999999, 4.1291256, 4.1290469, 4.12885, 4.1284957, 4.1283383, 4.1281018, 4.1280231, 4.1276689, 4.1276293, 4.1272354, 4.1273537000000005, 4.1269994, 4.1267238, 4.126684200000001, 4.126369, 4.1260934, 4.125975100000001, 4.1258178, 4.125581700000001, 4.1252666]",1832.415508756916
